Time;GPS5;GPS16;GPS18;GPS20;GPS23;GPS25;GPS26;GPS29;GPS31;GLONASS3;GLONASS4;GLONASS5;GLONASS10;GLONASS11;GLONASS12;GLONASS21;GLONASS25;
24.04.2024 10:51:19.600;49;38;48;43;34;38;45;49;31;27;36;41;31;42;37;39;0;
24.04.2024 10:51:19.700;49;38;48;43;34;38;45;48;31;27;37;40;31;42;37;39;0;
24.04.2024 10:51:19.800;49;37;48;43;35;39;45;48;31;27;37;41;31;42;37;40;0;
24.04.2024 10:51:19.900;49;37;48;43;35;39;45;49;30;27;37;40;31;41;37;40;0;
24.04.2024 10:51:20.000;49;37;48;43;35;39;45;49;30;27;37;42;31;42;37;39;0;
24.04.2024 10:51:20.100;49;37;48;43;37;39;45;48;30;26;37;41;31;41;37;39;0;
24.04.2024 10:51:20.200;48;36;48;43;37;38;45;48;30;26;37;41;31;42;36;39;0;
24.04.2024 10:51:20.300;49;36;48;43;38;39;46;48;30;26;37;41;31;42;36;39;0;
24.04.2024 10:51:20.400;49;36;48;43;36;38;46;48;28;26;37;42;32;42;36;39;0;
24.04.2024 10:51:20.500;49;36;48;43;35;39;46;49;28;26;37;42;32;42;36;39;0;
24.04.2024 10:51:20.600;49;37;48;43;36;38;45;48;28;26;36;42;32;42;36;39;0;
24.04.2024 10:51:20.700;49;37;48;43;36;39;45;48;28;29;36;42;32;42;35;39;0;
24.04.2024 10:51:20.800;49;37;48;43;36;38;46;48;29;29;36;42;32;42;35;39;0;
24.04.2024 10:51:20.900;49;37;48;43;35;38;45;48;29;29;36;42;32;42;35;39;0;
24.04.2024 10:51:21.000;49;37;48;43;36;39;45;48;29;29;36;42;31;42;35;39;0;
24.04.2024 10:51:21.100;49;38;48;43;36;39;45;48;29;29;36;42;31;42;35;39;0;
24.04.2024 10:51:21.200;49;38;48;43;35;38;45;48;30;29;36;42;31;42;35;40;0;
24.04.2024 10:51:21.300;49;38;48;43;35;38;45;48;30;29;37;41;31;42;35;40;0;
24.04.2024 10:51:21.400;49;37;48;43;36;39;45;48;30;29;37;42;31;42;34;39;0;
24.04.2024 10:51:21.500;49;38;48;43;36;39;45;48;31;29;37;42;31;42;34;39;0;
24.04.2024 10:51:21.600;49;37;48;43;35;39;46;48;31;29;36;41;30;42;34;39;0;
24.04.2024 10:51:21.700;49;39;48;42;35;38;46;48;31;27;36;41;30;42;35;39;0;
24.04.2024 10:51:21.800;49;38;48;42;36;37;45;48;31;27;36;40;30;42;35;39;0;
24.04.2024 10:51:21.900;49;38;48;42;37;40;46;48;29;27;36;41;30;42;35;39;0;
24.04.2024 10:51:22.000;49;37;48;43;37;40;46;48;29;27;36;41;30;42;35;39;0;
24.04.2024 10:51:22.100;49;38;48;43;38;40;46;48;29;27;36;41;30;42;35;39;0;
24.04.2024 10:51:22.200;49;37;48;43;37;38;46;48;29;27;36;42;30;42;35;39;0;
24.04.2024 10:51:22.300;49;37;48;43;36;38;46;48;29;27;36;41;29;41;34;39;0;
24.04.2024 10:51:22.400;49;36;48;42;35;37;46;48;28;27;35;41;29;41;34;39;0;
24.04.2024 10:51:22.500;49;36;48;42;34;38;46;48;28;27;35;40;29;41;34;39;0;
24.04.2024 10:51:22.600;49;37;48;43;34;39;46;48;28;28;35;40;29;41;35;39;0;
24.04.2024 10:51:22.700;49;37;48;43;34;40;45;49;28;28;35;39;29;41;35;39;0;
24.04.2024 10:51:22.800;49;37;48;43;34;40;45;49;30;28;36;40;29;41;35;39;0;
24.04.2024 10:51:22.900;49;37;48;42;34;40;45;49;30;28;36;40;29;41;35;39;0;
24.04.2024 10:51:23.000;49;38;49;43;34;40;45;48;30;28;36;42;30;42;35;39;0;
24.04.2024 10:51:23.100;49;37;49;43;33;39;45;48;30;28;36;41;30;42;36;39;0;
24.04.2024 10:51:23.200;49;37;49;42;33;39;46;48;30;28;36;42;28;42;36;39;0;
24.04.2024 10:51:23.300;49;38;48;42;32;39;45;48;30;28;36;41;28;42;36;39;0;
24.04.2024 10:51:23.400;49;38;48;43;32;38;46;48;30;28;36;42;28;42;35;39;0;
24.04.2024 10:51:23.500;49;37;49;43;32;39;45;48;30;28;35;42;28;42;35;39;0;
24.04.2024 10:51:23.600;49;37;48;43;32;39;45;49;30;28;35;41;28;42;35;39;0;
24.04.2024 10:51:23.700;49;38;48;43;32;38;46;48;29;28;35;42;28;42;34;39;0;
24.04.2024 10:51:23.800;49;37;48;43;30;40;45;48;32;28;35;42;28;42;34;39;0;
24.04.2024 10:51:23.900;49;37;48;43;30;39;45;48;32;28;35;42;30;42;34;39;0;
24.04.2024 10:51:24.000;49;36;48;43;30;38;45;48;32;28;35;42;30;42;34;40;0;
24.04.2024 10:51:24.100;49;37;48;43;30;38;45;48;32;28;35;42;30;43;34;40;0;
24.04.2024 10:51:24.200;49;38;48;43;30;38;45;48;32;28;37;42;30;43;34;40;0;
24.04.2024 10:51:24.300;49;38;49;43;28;39;45;48;32;28;37;42;30;42;34;40;0;
24.04.2024 10:51:24.400;49;37;48;43;28;37;45;48;32;28;37;42;30;42;34;39;0;
24.04.2024 10:51:24.500;49;37;48;43;28;39;46;48;31;28;37;42;30;42;34;39;0;
24.04.2024 10:51:24.600;49;37;48;43;31;39;46;48;31;28;35;42;30;42;34;39;0;
24.04.2024 10:51:24.700;49;37;48;43;31;39;46;48;31;28;35;41;30;42;34;39;0;
24.04.2024 10:51:24.800;49;38;48;43;31;39;46;48;31;26;35;40;30;41;34;39;0;
24.04.2024 10:51:24.900;49;39;48;43;30;41;46;48;31;26;35;41;30;42;34;39;0;
24.04.2024 10:51:25.000;49;38;48;43;30;40;45;48;31;26;35;41;30;42;34;39;0;
24.04.2024 10:51:25.100;49;37;48;42;30;40;45;48;32;27;35;40;30;42;34;39;0;
24.04.2024 10:51:25.200;49;37;48;42;0;40;45;48;32;27;35;40;30;42;34;40;0;
24.04.2024 10:51:25.300;49;38;48;42;28;40;46;49;32;27;35;41;30;42;34;40;0;
24.04.2024 10:51:25.400;49;38;48;42;28;40;45;48;31;27;35;41;28;42;34;40;0;
24.04.2024 10:51:25.500;49;39;48;43;28;40;45;48;31;27;36;41;28;42;35;40;0;
24.04.2024 10:51:25.600;49;39;48;42;30;41;45;48;31;27;36;40;28;42;35;39;0;
24.04.2024 10:51:25.700;49;38;48;42;30;40;45;47;30;27;36;40;28;42;36;39;0;
24.04.2024 10:51:25.800;49;37;49;42;34;39;46;48;30;28;36;40;28;42;36;39;0;
24.04.2024 10:51:25.900;49;37;48;43;36;38;45;48;30;28;36;41;28;42;36;39;0;
24.04.2024 10:51:26.000;49;37;48;42;37;38;45;48;30;28;36;41;28;42;36;39;0;
24.04.2024 10:51:26.100;49;38;48;43;35;38;45;48;29;28;36;40;28;42;36;39;0;
24.04.2024 10:51:26.200;50;38;49;43;35;39;45;48;29;28;37;41;28;42;36;39;0;
24.04.2024 10:51:26.300;50;38;48;43;33;38;45;48;29;28;37;41;28;42;37;39;0;
24.04.2024 10:51:26.400;49;38;48;43;33;39;45;48;30;28;37;41;28;42;37;39;0;
24.04.2024 10:51:26.500;49;37;49;43;33;38;45;48;30;30;37;41;27;42;37;39;0;
24.04.2024 10:51:26.600;49;37;48;43;31;38;45;48;30;30;35;41;27;42;37;39;0;
24.04.2024 10:51:26.700;49;38;48;43;31;38;45;48;31;30;35;41;27;42;36;39;0;
24.04.2024 10:51:26.800;49;38;48;43;31;38;46;48;31;30;35;42;27;42;36;38;0;
24.04.2024 10:51:26.900;49;39;48;44;30;37;45;48;31;30;35;42;27;42;36;38;0;
24.04.2024 10:51:27.000;49;38;48;43;30;38;46;48;31;30;36;42;27;42;36;39;0;
24.04.2024 10:51:27.100;49;37;48;43;33;40;46;48;31;30;36;41;27;42;36;39;0;
24.04.2024 10:51:27.200;49;37;48;42;33;39;46;48;31;30;36;42;27;42;37;39;0;
24.04.2024 10:51:27.300;49;38;48;43;31;39;45;48;31;30;36;41;27;41;37;39;0;
24.04.2024 10:51:27.400;49;38;48;43;31;38;45;48;31;30;36;41;27;42;36;39;0;
24.04.2024 10:51:27.500;49;37;48;42;31;39;45;48;31;30;36;40;28;42;36;39;0;
24.04.2024 10:51:27.600;49;38;48;43;31;39;45;48;31;30;36;41;28;42;36;39;0;
24.04.2024 10:51:27.700;49;38;48;43;28;39;45;48;30;27;36;41;28;42;36;39;0;
24.04.2024 10:51:27.800;49;38;48;44;28;38;45;48;30;27;36;41;28;42;36;39;0;
24.04.2024 10:51:27.900;49;38;48;43;28;38;45;48;33;27;36;41;28;42;35;39;0;
24.04.2024 10:51:28.000;49;38;48;43;0;39;45;49;33;27;37;42;28;42;35;40;0;
24.04.2024 10:51:28.100;49;38;48;43;28;39;45;48;32;27;37;41;28;43;35;40;0;
24.04.2024 10:51:28.200;49;37;48;43;28;39;44;48;32;27;37;41;28;42;34;40;0;
24.04.2024 10:51:28.300;49;37;48;43;28;40;44;48;34;27;37;41;28;43;34;40;0;
24.04.2024 10:51:28.400;49;38;48;43;28;39;45;48;34;27;37;42;28;42;34;40;0;
24.04.2024 10:51:28.500;49;38;48;43;24;39;45;48;33;29;37;42;28;42;35;40;0;
24.04.2024 10:51:28.600;49;38;48;43;24;38;46;48;33;29;37;41;28;42;35;39;0;
24.04.2024 10:51:28.700;49;37;48;43;24;38;46;48;33;29;36;41;28;42;35;39;0;
24.04.2024 10:51:28.800;49;37;48;42;30;37;46;48;32;29;36;41;0;42;35;39;0;
24.04.2024 10:51:28.900;49;37;48;42;30;38;45;48;32;32;36;40;28;42;35;39;0;
24.04.2024 10:51:29.000;49;37;48;43;32;38;45;48;33;32;36;41;28;42;37;39;0;
24.04.2024 10:51:29.100;49;37;48;43;32;36;44;48;33;32;36;41;28;42;37;39;0;
24.04.2024 10:51:29.200;49;38;48;42;32;37;44;48;32;32;36;39;0;42;36;39;0;
24.04.2024 10:51:29.300;49;38;48;42;31;37;45;48;33;33;36;39;0;42;36;39;0;
24.04.2024 10:51:29.400;49;38;48;43;31;38;45;49;33;33;36;40;0;42;36;39;0;
24.04.2024 10:51:29.500;49;37;48;43;32;37;45;48;32;33;36;40;0;41;36;39;0;
24.04.2024 10:51:29.600;49;37;48;42;32;38;45;48;32;33;36;40;28;42;37;39;0;
24.04.2024 10:51:29.700;49;38;48;41;32;37;45;48;32;33;36;40;28;42;37;39;0;
24.04.2024 10:51:29.800;49;38;48;42;32;38;45;48;32;33;36;40;28;42;38;39;0;
24.04.2024 10:51:29.900;49;37;48;42;32;38;45;48;32;33;36;41;28;42;38;39;0;
24.04.2024 10:51:30.000;49;37;48;43;32;37;45;48;31;33;36;40;25;42;38;39;0;
24.04.2024 10:51:30.100;49;37;48;42;34;37;45;48;31;33;36;41;25;41;38;39;0;
24.04.2024 10:51:30.200;49;37;48;41;34;38;45;48;31;33;36;41;25;42;37;39;0;
24.04.2024 10:51:30.300;49;38;48;41;33;37;45;48;31;33;36;41;25;42;37;39;0;
24.04.2024 10:51:30.400;49;38;48;42;33;38;45;48;31;33;36;41;25;42;37;39;0;
24.04.2024 10:51:30.500;49;39;48;42;33;37;45;48;31;33;36;41;25;42;37;39;0;
24.04.2024 10:51:30.600;49;38;48;42;33;38;44;49;31;33;36;41;25;42;38;39;0;
24.04.2024 10:51:30.700;49;37;48;42;33;39;45;48;31;31;36;41;25;42;38;39;0;
24.04.2024 10:51:30.800;49;38;48;42;33;37;44;48;31;31;36;41;25;42;38;40;0;
24.04.2024 10:51:30.900;49;38;48;42;32;37;44;48;31;31;36;41;28;42;38;40;0;
24.04.2024 10:51:31.000;49;37;48;42;32;39;44;48;31;31;36;41;28;42;37;39;0;
24.04.2024 10:51:31.100;49;37;48;43;33;37;44;48;31;31;35;41;28;42;37;39;0;
24.04.2024 10:51:31.200;49;37;48;43;33;39;45;48;30;31;35;40;28;42;37;39;0;
24.04.2024 10:51:31.300;49;37;48;43;33;39;45;48;30;32;35;40;28;42;37;39;0;
24.04.2024 10:51:31.400;49;37;48;44;33;37;45;48;30;32;35;40;28;42;36;39;0;
24.04.2024 10:51:31.500;49;36;48;44;33;39;46;48;30;32;35;40;28;41;36;39;0;
24.04.2024 10:51:31.600;49;37;48;43;32;37;46;48;30;32;35;40;28;42;36;39;0;
24.04.2024 10:51:31.700;49;38;48;42;31;40;45;49;30;32;35;40;28;42;36;39;0;
24.04.2024 10:51:31.800;49;38;49;43;31;37;45;48;30;32;35;40;28;42;36;39;0;
24.04.2024 10:51:31.900;49;37;49;43;31;40;45;48;30;32;35;41;28;42;36;39;0;
24.04.2024 10:51:32.000;49;39;48;43;31;38;45;48;30;30;35;42;28;42;37;39;0;
24.04.2024 10:51:32.100;49;38;48;43;31;40;45;48;30;30;35;42;27;42;37;39;0;
24.04.2024 10:51:32.200;49;39;48;43;33;37;46;48;30;30;35;42;27;42;36;39;0;
24.04.2024 10:51:32.300;49;38;48;43;33;40;46;48;30;30;36;42;27;42;36;39;0;
24.04.2024 10:51:32.400;49;38;48;44;31;39;46;48;30;30;36;42;27;42;36;39;0;
24.04.2024 10:51:32.500;49;38;48;43;31;37;46;48;30;30;36;42;27;42;36;39;0;
24.04.2024 10:51:32.600;49;37;48;43;31;40;46;48;30;30;36;42;27;42;36;39;0;
24.04.2024 10:51:32.700;49;38;48;43;29;39;45;48;30;30;36;42;27;42;36;39;0;
24.04.2024 10:51:32.800;49;37;49;43;29;40;46;48;30;30;36;42;27;42;36;39;0;
24.04.2024 10:51:32.900;49;37;49;43;29;38;46;48;30;30;36;43;27;42;36;39;0;
24.04.2024 10:51:33.000;49;37;48;43;29;40;46;48;31;30;36;42;28;42;36;40;0;
24.04.2024 10:51:33.100;49;36;48;43;0;41;46;48;31;30;37;42;28;42;36;40;0;
24.04.2024 10:51:33.200;49;37;48;43;0;37;46;48;31;28;37;42;28;42;36;40;0;
24.04.2024 10:51:33.300;49;38;48;43;0;38;46;48;31;28;37;42;28;41;35;40;0;
24.04.2024 10:51:33.400;48;38;48;43;0;40;46;48;30;28;37;42;28;42;35;39;0;
24.04.2024 10:51:33.500;49;39;49;43;0;39;46;48;30;28;37;43;31;42;35;39;0;
24.04.2024 10:51:33.600;49;39;48;42;26;37;46;48;30;28;37;42;31;42;35;40;0;
24.04.2024 10:51:33.700;49;38;48;42;26;37;46;48;30;28;37;42;31;42;35;40;0;
24.04.2024 10:51:33.800;49;38;48;43;26;39;46;48;29;28;37;42;31;41;35;40;0;
24.04.2024 10:51:33.900;49;38;48;42;25;38;46;48;29;28;37;42;31;42;34;40;0;
24.04.2024 10:51:34.000;49;39;48;43;25;37;46;48;29;28;37;42;31;41;34;40;0;
24.04.2024 10:51:34.100;49;39;48;42;25;37;46;48;29;28;37;42;31;41;34;40;0;
24.04.2024 10:51:34.200;48;39;48;42;29;38;46;47;30;28;37;42;31;41;35;40;0;
24.04.2024 10:51:34.300;48;38;48;42;29;39;46;48;30;28;37;41;31;41;35;40;0;
24.04.2024 10:51:34.400;48;38;48;42;29;40;46;48;30;28;37;41;31;41;36;40;0;
24.04.2024 10:51:34.500;48;39;48;42;29;38;46;48;30;28;37;41;31;41;36;40;0;
24.04.2024 10:51:34.600;48;38;48;42;29;39;46;48;30;28;37;41;31;41;36;40;0;
24.04.2024 10:51:34.700;48;39;48;41;29;40;46;47;30;28;37;41;31;41;35;40;0;
24.04.2024 10:51:34.800;48;38;48;41;29;40;45;47;30;28;37;41;31;41;35;39;0;
24.04.2024 10:51:34.900;48;38;48;42;30;38;46;47;30;28;37;41;31;42;36;39;0;
24.04.2024 10:51:35.000;48;37;48;41;30;39;45;48;30;28;37;41;32;42;36;40;0;
24.04.2024 10:51:35.100;48;37;48;41;32;39;46;48;30;28;37;42;32;42;36;40;0;
24.04.2024 10:51:35.200;48;36;48;42;32;40;46;48;30;28;37;42;32;42;35;40;0;
24.04.2024 10:51:35.300;48;36;48;42;31;38;45;47;29;28;37;42;32;42;35;40;0;
24.04.2024 10:51:35.400;48;36;49;41;31;38;45;47;29;28;37;42;32;42;35;40;0;
24.04.2024 10:51:35.500;48;37;49;41;31;39;46;48;29;28;37;42;32;41;35;40;0;
24.04.2024 10:51:35.600;48;37;48;42;30;39;45;47;30;0;37;42;32;41;35;40;0;
24.04.2024 10:51:35.700;48;36;48;42;30;39;45;47;30;28;37;42;32;41;35;40;0;
24.04.2024 10:51:35.800;48;36;48;41;30;39;45;48;30;28;37;42;32;41;35;40;0;
24.04.2024 10:51:35.900;48;36;49;41;31;38;45;48;30;28;37;41;32;41;35;40;0;
24.04.2024 10:51:36.000;48;37;49;41;31;39;45;48;30;28;37;41;32;41;35;40;0;
24.04.2024 10:51:36.100;48;37;49;41;32;39;45;48;30;28;37;41;32;41;34;40;0;
24.04.2024 10:51:36.200;48;36;48;41;32;37;45;48;31;28;37;42;32;41;34;40;0;
24.04.2024 10:51:36.300;48;36;49;42;32;38;44;48;31;28;37;42;32;41;34;40;0;
24.04.2024 10:51:36.400;48;36;48;41;31;38;44;48;31;28;37;42;31;41;34;40;0;
24.04.2024 10:51:36.500;48;35;49;41;31;40;44;48;31;25;37;41;31;41;34;40;0;
24.04.2024 10:51:36.600;48;36;49;42;31;40;44;48;31;25;37;41;31;41;34;39;0;
24.04.2024 10:51:36.700;48;36;49;42;30;39;44;48;31;25;38;41;31;41;35;39;0;
24.04.2024 10:51:36.800;48;36;48;42;30;39;44;48;31;25;38;42;32;41;35;39;0;
24.04.2024 10:51:36.900;48;36;48;42;30;39;44;47;31;25;38;42;32;41;35;39;0;
24.04.2024 10:51:37.000;48;35;48;41;30;36;44;47;30;25;38;42;32;41;35;39;0;
24.04.2024 10:51:37.100;48;35;48;42;28;39;44;48;30;25;38;43;32;41;35;39;0;
24.04.2024 10:51:37.200;48;34;48;43;28;39;44;48;30;25;37;43;32;41;35;40;0;
24.04.2024 10:51:37.300;48;34;48;42;28;39;44;48;30;25;38;43;32;41;35;40;0;
24.04.2024 10:51:37.400;48;36;48;41;30;37;44;48;30;25;38;43;32;41;35;40;0;
24.04.2024 10:51:37.500;48;36;48;42;30;38;44;48;29;25;38;43;32;41;35;40;0;
24.04.2024 10:51:37.600;48;35;48;42;30;39;45;47;29;25;37;42;32;41;35;40;0;
24.04.2024 10:51:37.700;48;35;48;42;29;38;45;48;29;25;37;42;32;41;35;40;0;
24.04.2024 10:51:37.800;48;35;48;41;29;37;45;48;29;0;38;42;32;41;32;40;0;
24.04.2024 10:51:37.900;48;35;48;41;29;38;45;48;29;25;38;41;32;41;32;40;0;
24.04.2024 10:51:38.000;48;36;48;41;29;38;46;48;29;25;38;42;32;41;32;40;0;
24.04.2024 10:51:38.100;48;37;49;42;27;39;46;48;29;25;37;41;31;41;32;40;0;
24.04.2024 10:51:38.200;48;37;48;42;27;38;46;48;29;25;37;42;31;41;34;39;0;
24.04.2024 10:51:38.300;48;37;48;42;27;38;46;48;29;25;37;41;31;41;34;39;0;
24.04.2024 10:51:38.400;48;38;48;42;0;38;46;48;29;25;37;42;31;41;36;39;0;
24.04.2024 10:51:38.500;48;38;48;44;0;38;46;49;29;0;37;41;31;41;36;39;0;
24.04.2024 10:51:38.600;48;37;48;43;0;38;46;48;29;0;37;42;31;41;36;39;0;
24.04.2024 10:51:38.700;49;38;48;42;0;38;46;49;30;0;37;42;31;41;35;39;0;
24.04.2024 10:51:38.800;48;37;48;43;0;38;46;48;30;25;37;42;31;42;35;39;0;
24.04.2024 10:51:38.900;48;37;48;44;0;39;46;48;30;25;37;41;31;42;35;39;0;
24.04.2024 10:51:39.000;48;36;48;43;0;38;46;49;30;25;37;42;31;41;35;39;0;
24.04.2024 10:51:39.100;48;37;48;42;0;38;45;48;30;25;37;42;31;41;35;39;0;
24.04.2024 10:51:39.200;48;37;48;42;0;38;45;48;27;25;37;42;31;41;35;39;0;
24.04.2024 10:51:39.300;48;38;48;44;0;37;45;48;27;25;36;42;31;41;35;39;0;
24.04.2024 10:51:39.400;48;38;48;44;0;38;46;48;27;25;36;42;31;41;35;39;0;
24.04.2024 10:51:39.500;49;38;48;43;0;37;46;49;27;25;36;42;31;41;36;39;0;
24.04.2024 10:51:39.600;48;38;48;43;0;38;45;49;29;25;36;42;31;41;36;38;0;
24.04.2024 10:51:39.700;49;37;48;44;0;37;45;48;29;25;36;42;31;41;36;38;0;
24.04.2024 10:51:39.800;49;37;48;44;0;38;45;48;29;25;36;42;31;41;36;39;0;
24.04.2024 10:51:39.900;48;36;48;43;0;36;45;48;29;25;36;42;30;41;36;39;0;
24.04.2024 10:51:40.000;49;36;48;44;20;38;46;49;29;27;36;41;30;41;35;39;0;
24.04.2024 10:51:40.100;49;37;48;44;29;37;46;48;28;27;36;41;30;41;35;39;0;
24.04.2024 10:51:40.200;49;37;48;44;29;38;46;48;28;27;37;41;30;41;35;38;0;
24.04.2024 10:51:40.300;49;38;48;43;29;38;46;49;28;27;37;41;30;41;35;38;0;
24.04.2024 10:51:40.400;49;38;48;43;27;37;46;49;28;27;37;42;30;41;35;39;0;
24.04.2024 10:51:40.500;49;37;48;45;27;38;46;49;28;27;36;42;30;41;35;39;0;
24.04.2024 10:51:40.600;48;37;48;44;27;36;46;48;28;27;36;42;30;41;35;38;0;
24.04.2024 10:51:40.700;49;37;49;42;27;37;46;48;28;27;36;42;30;41;35;38;0;
24.04.2024 10:51:40.800;48;37;48;43;27;37;46;48;28;30;37;42;29;41;35;39;0;
24.04.2024 10:51:40.900;48;37;48;44;25;37;46;49;28;30;37;42;29;41;35;39;0;
24.04.2024 10:51:41.000;48;37;49;44;25;36;46;49;28;30;37;42;29;41;35;39;0;
24.04.2024 10:51:41.100;48;37;49;42;25;37;46;49;28;30;37;42;29;41;35;39;0;
24.04.2024 10:51:41.200;49;37;48;42;28;36;46;48;28;30;37;42;29;41;36;39;0;
24.04.2024 10:51:41.300;48;38;48;44;28;38;46;49;26;30;37;42;29;41;36;39;0;
24.04.2024 10:51:41.400;48;38;48;44;28;37;46;49;26;31;37;42;29;41;36;38;0;
24.04.2024 10:51:41.500;48;38;49;43;29;37;46;49;26;31;37;42;30;41;36;38;0;
24.04.2024 10:51:41.600;48;37;48;43;29;38;46;48;26;31;37;42;30;41;36;38;0;
24.04.2024 10:51:41.700;48;37;48;44;30;37;46;49;26;31;36;42;30;41;36;38;0;
24.04.2024 10:51:41.800;48;38;48;43;30;37;46;48;26;31;36;42;30;41;36;38;0;
24.04.2024 10:51:41.900;48;38;48;42;30;37;46;49;26;31;36;42;30;41;35;38;0;
24.04.2024 10:51:42.000;48;37;48;42;32;36;46;49;26;31;36;42;30;41;35;38;0;
24.04.2024 10:51:42.100;49;37;48;44;33;37;46;48;26;31;36;41;30;41;36;38;0;
24.04.2024 10:51:42.200;49;38;48;44;33;37;46;48;26;31;36;41;30;41;36;38;0;
24.04.2024 10:51:42.300;49;37;48;43;32;37;46;49;26;31;37;41;30;41;36;38;0;
24.04.2024 10:51:42.400;49;37;48;43;32;37;46;48;26;29;37;41;0;42;36;39;0;
24.04.2024 10:51:42.500;49;36;48;44;31;37;46;48;26;29;37;41;30;41;36;39;0;
24.04.2024 10:51:42.600;49;36;48;45;31;37;46;48;26;29;37;41;0;42;35;38;0;
24.04.2024 10:51:42.700;48;37;48;43;31;38;46;48;26;29;36;41;0;41;35;38;0;
24.04.2024 10:51:42.800;48;37;48;43;31;37;46;49;25;29;36;42;26;41;35;39;0;
24.04.2024 10:51:42.900;48;37;48;44;30;37;45;49;25;29;36;42;26;41;35;39;0;
24.04.2024 10:51:43.000;49;37;48;44;30;37;45;49;25;29;36;41;26;42;35;38;0;
24.04.2024 10:51:43.100;49;37;48;43;30;36;46;49;27;29;36;41;26;42;35;38;0;
24.04.2024 10:51:43.200;49;38;48;42;30;36;46;48;27;29;36;41;26;42;35;38;0;
24.04.2024 10:51:43.300;48;38;48;43;28;37;46;49;27;29;36;41;26;42;35;38;0;
24.04.2024 10:51:43.400;49;38;48;44;28;37;46;49;27;29;36;41;26;41;35;38;0;
24.04.2024 10:51:43.500;49;38;48;43;28;37;46;49;27;29;36;41;26;41;35;38;0;
24.04.2024 10:51:43.600;49;38;48;41;28;37;46;48;28;29;36;40;26;41;35;38;0;
24.04.2024 10:51:43.700;49;38;48;43;27;36;45;49;28;29;36;40;26;41;36;38;0;
24.04.2024 10:51:43.800;48;38;48;44;27;37;45;49;28;29;36;40;26;41;36;39;0;
24.04.2024 10:51:43.900;48;38;48;43;27;36;45;49;28;29;36;40;28;41;36;39;0;
24.04.2024 10:51:44.000;48;38;49;42;27;36;45;49;30;31;36;40;28;41;36;39;0;
24.04.2024 10:51:44.100;49;38;48;42;27;36;45;49;30;31;36;40;28;41;36;39;0;
24.04.2024 10:51:44.200;49;38;48;43;27;36;45;49;30;31;36;40;28;41;36;39;0;
24.04.2024 10:51:44.300;49;38;48;43;25;36;45;48;30;31;36;40;0;41;36;39;0;
24.04.2024 10:51:44.400;49;39;48;42;25;37;46;49;29;31;36;40;28;41;36;39;0;
24.04.2024 10:51:44.500;49;39;48;42;25;36;46;48;29;31;36;40;28;41;36;39;0;
24.04.2024 10:51:44.600;49;39;48;43;28;37;46;48;29;32;36;40;28;42;36;39;0;
24.04.2024 10:51:44.700;49;39;48;43;28;36;46;49;30;32;36;40;28;41;36;39;0;
24.04.2024 10:51:44.800;49;38;48;43;28;36;46;49;30;32;36;40;28;41;36;39;0;
24.04.2024 10:51:44.900;49;39;48;43;28;37;46;49;30;32;36;40;28;41;36;39;0;
24.04.2024 10:51:45.000;49;38;48;42;28;36;46;48;30;32;36;40;28;42;36;39;0;
24.04.2024 10:51:45.100;49;38;48;42;27;36;45;48;30;32;36;40;28;42;36;39;0;
24.04.2024 10:51:45.200;49;38;48;43;27;36;45;48;30;32;36;40;27;41;36;39;0;
24.04.2024 10:51:45.300;49;38;48;43;27;36;45;49;31;32;36;40;27;41;36;39;0;
24.04.2024 10:51:45.400;49;38;48;42;27;37;46;49;31;32;36;40;27;42;36;39;0;
24.04.2024 10:51:45.500;49;38;48;41;27;36;46;49;31;32;36;40;27;42;36;39;0;
24.04.2024 10:51:45.600;49;38;48;43;27;36;45;49;30;32;36;40;27;42;36;39;0;
24.04.2024 10:51:45.700;49;38;48;43;27;36;46;49;30;32;36;40;27;42;36;39;0;
24.04.2024 10:51:45.800;49;38;49;42;27;36;46;49;30;32;36;40;27;41;36;38;0;
24.04.2024 10:51:45.900;49;38;48;42;27;36;46;49;30;32;36;40;27;41;36;38;0;
24.04.2024 10:51:46.000;49;38;48;43;27;36;46;49;30;32;36;40;27;41;36;39;0;
24.04.2024 10:51:46.100;49;38;48;43;27;35;46;49;30;32;36;40;27;42;36;39;0;
24.04.2024 10:51:46.200;49;38;48;43;29;35;46;48;30;32;36;40;27;42;36;38;0;
24.04.2024 10:51:46.300;49;37;48;43;29;36;46;49;30;32;36;40;27;42;36;38;0;
24.04.2024 10:51:46.400;49;38;48;43;29;35;46;49;30;32;36;40;27;42;36;38;0;
24.04.2024 10:51:46.500;49;38;48;43;29;35;46;49;30;32;36;40;27;42;36;38;0;
24.04.2024 10:51:46.600;49;38;48;43;28;35;46;49;30;32;36;39;26;41;36;39;0;
24.04.2024 10:51:46.700;49;38;48;43;28;35;45;49;30;34;36;40;26;41;36;39;0;
24.04.2024 10:51:46.800;49;37;48;42;28;35;45;49;30;34;36;40;26;41;36;39;0;
24.04.2024 10:51:46.900;49;38;48;42;28;36;46;49;30;34;36;40;26;42;36;39;0;
24.04.2024 10:51:47.000;49;37;48;42;28;36;45;49;30;36;36;40;26;42;36;39;0;
24.04.2024 10:51:47.100;49;38;48;43;26;36;46;49;30;36;36;40;26;42;36;39;0;
24.04.2024 10:51:47.200;49;38;48;42;0;35;46;49;30;36;36;40;26;41;36;38;0;
