Time;GPS4;GPS5;GPS9;GPS11;GPS12;GPS18;GPS20;GPS25;GPS26;GPS28;GPS29;GPS31;GLONASS2;GLONASS3;GLONASS4;GLONASS9;GLONASS10;GLONASS11;GLONASS21;GLONASS25;
24.04.2024 09:22:06.100;0;44;0;37;43;40;42;45;35;45;46;40;0;0;0;38;35;34;35;0;
24.04.2024 09:22:06.200;0;44;0;38;43;40;42;45;35;45;46;40;0;0;0;38;36;34;35;0;
24.04.2024 09:22:06.300;0;44;0;38;43;39;42;45;35;45;46;40;0;0;0;38;36;34;35;0;
24.04.2024 09:22:06.400;0;44;0;38;43;39;42;45;35;45;46;40;0;0;0;38;36;34;32;0;
24.04.2024 09:22:06.500;0;45;0;38;44;40;44;46;35;46;47;41;0;0;0;40;39;34;32;0;
24.04.2024 09:22:06.600;0;45;0;39;44;41;43;46;35;46;47;41;0;0;0;41;40;38;33;0;
24.04.2024 09:22:06.700;0;45;0;39;45;41;43;46;36;46;47;42;0;0;0;41;39;38;33;0;
24.04.2024 09:22:06.800;0;45;0;39;45;41;43;46;36;46;47;41;0;0;0;40;39;38;36;0;
24.04.2024 09:22:06.900;0;44;0;38;44;40;42;45;36;45;46;40;0;0;0;40;37;38;36;0;
24.04.2024 09:22:07.000;0;43;0;38;43;39;41;44;36;44;45;39;0;0;0;38;37;38;36;0;
24.04.2024 09:22:07.100;0;44;0;37;43;40;42;44;34;44;45;40;0;0;0;38;37;38;36;0;
24.04.2024 09:22:07.200;0;43;0;37;43;40;41;44;34;44;45;39;0;0;0;38;35;38;36;0;
24.04.2024 09:22:07.300;0;43;0;37;42;40;41;44;35;44;45;39;0;0;0;36;35;33;36;0;
24.04.2024 09:22:07.400;0;43;0;37;42;40;41;44;35;44;45;39;0;0;0;36;35;33;36;0;
24.04.2024 09:22:07.500;0;43;0;37;43;40;41;44;35;44;45;39;0;0;0;36;35;33;36;0;
24.04.2024 09:22:07.600;0;44;0;37;42;40;42;44;35;44;45;39;0;0;0;36;34;33;36;0;
24.04.2024 09:22:07.700;0;43;0;37;43;40;41;44;35;44;45;39;0;0;0;36;34;33;36;0;
24.04.2024 09:22:07.800;0;44;0;37;43;41;42;45;35;45;46;40;0;0;0;36;34;34;31;0;
24.04.2024 09:22:07.900;0;44;0;38;43;41;42;45;35;45;46;40;0;0;0;37;35;33;31;0;
24.04.2024 09:22:08.000;0;44;0;38;43;41;42;45;35;45;46;41;0;0;0;37;35;33;31;0;
24.04.2024 09:22:08.100;0;44;0;37;43;41;43;45;35;45;46;40;0;0;0;38;35;33;32;0;
24.04.2024 09:22:08.200;0;44;0;37;43;40;42;45;35;45;46;40;0;0;0;38;36;33;32;0;
24.04.2024 09:22:08.300;0;44;0;37;43;40;42;44;34;45;46;40;0;0;0;38;36;35;32;0;
24.04.2024 09:22:08.400;0;44;0;38;43;40;43;45;35;45;46;40;0;0;0;37;36;35;32;0;
24.04.2024 09:22:08.500;0;45;0;38;44;41;43;46;35;46;46;40;0;0;0;37;36;35;33;0;
24.04.2024 09:22:08.600;0;44;0;39;44;41;44;46;35;46;47;40;0;0;0;40;36;36;33;0;
24.04.2024 09:22:08.700;0;44;0;38;44;41;43;46;36;45;46;40;0;0;0;40;37;36;33;0;
24.04.2024 09:22:08.800;0;44;0;38;43;41;43;45;36;45;46;40;0;0;0;38;37;36;33;0;
24.04.2024 09:22:08.900;0;44;0;37;43;40;43;45;35;45;46;40;0;0;0;38;37;36;33;0;
24.04.2024 09:22:09.000;0;45;0;38;44;41;43;46;35;46;47;40;0;0;0;40;37;36;33;0;
24.04.2024 09:22:09.100;0;46;0;38;44;42;44;46;36;46;47;41;0;0;0;40;39;37;34;0;
24.04.2024 09:22:09.200;0;45;0;37;44;41;43;45;36;46;46;41;0;0;0;39;39;37;34;0;
24.04.2024 09:22:09.300;0;43;0;37;43;40;42;44;35;44;45;39;0;0;0;39;38;37;34;0;
24.04.2024 09:22:09.400;0;44;0;37;43;41;42;45;35;45;46;40;0;0;0;39;35;37;34;0;
24.04.2024 09:22:09.500;0;44;0;39;44;42;43;46;36;46;47;41;0;0;0;37;35;35;34;0;
24.04.2024 09:22:09.600;0;46;0;39;45;43;44;47;37;47;48;42;0;0;0;41;38;35;34;0;
24.04.2024 09:22:09.700;0;46;0;39;45;43;44;47;38;47;48;42;0;0;0;42;39;37;34;0;
24.04.2024 09:22:09.800;0;45;0;39;44;42;44;47;38;46;48;42;0;0;0;41;39;37;34;0;
24.04.2024 09:22:09.900;0;45;0;39;44;42;44;46;37;46;48;41;0;0;0;40;38;37;34;0;
24.04.2024 09:22:10.000;0;45;0;39;44;42;43;46;37;46;47;41;0;0;0;40;38;36;34;0;
24.04.2024 09:22:10.100;0;45;0;39;44;42;43;46;36;46;47;41;0;0;0;39;37;36;34;0;
24.04.2024 09:22:10.200;0;45;0;39;44;42;43;46;36;46;47;41;0;0;0;39;37;36;34;0;
24.04.2024 09:22:10.300;0;45;0;39;44;41;43;46;36;46;47;41;0;0;0;39;37;35;34;0;
24.04.2024 09:22:10.400;0;45;0;39;44;42;43;46;36;46;47;41;0;0;0;39;37;35;34;0;
24.04.2024 09:22:10.500;0;45;0;39;44;42;43;46;36;46;47;41;0;0;0;39;37;35;34;0;
24.04.2024 09:22:10.600;0;45;0;38;44;42;43;46;37;46;47;41;0;0;0;39;37;35;34;0;
24.04.2024 09:22:10.700;0;44;0;39;44;42;43;46;37;46;47;41;0;0;0;39;37;35;34;0;
24.04.2024 09:22:10.800;0;45;0;39;44;42;43;46;37;46;47;41;0;0;0;39;37;35;34;0;
24.04.2024 09:22:10.900;0;45;0;39;44;43;43;46;37;46;47;41;0;0;0;40;37;36;34;0;
24.04.2024 09:22:11.000;0;45;0;39;44;43;43;47;37;47;48;41;0;0;0;40;37;36;34;0;
24.04.2024 09:22:11.100;0;45;0;40;45;43;44;47;37;46;48;41;0;0;0;40;38;36;34;0;
24.04.2024 09:22:11.200;0;45;0;39;45;43;44;47;37;46;48;41;0;0;0;40;38;37;34;0;
24.04.2024 09:22:11.300;0;44;0;39;45;43;44;47;37;46;48;41;0;0;0;41;38;37;35;0;
24.04.2024 09:22:11.400;0;45;0;39;45;43;44;47;37;47;48;41;0;0;0;41;38;37;35;0;
24.04.2024 09:22:11.500;0;45;0;39;45;43;44;47;37;46;48;41;0;0;0;40;38;37;35;0;
24.04.2024 09:22:11.600;0;45;0;39;45;43;43;47;37;46;48;41;0;0;0;40;38;37;35;0;
24.04.2024 09:22:11.700;0;45;0;39;45;43;44;47;37;46;48;41;0;0;0;40;38;37;35;0;
24.04.2024 09:22:11.800;0;45;0;39;45;42;44;47;37;46;48;41;0;0;0;40;38;37;35;0;
24.04.2024 09:22:11.900;0;45;0;39;45;43;44;47;37;46;48;41;0;0;0;41;38;37;35;0;
24.04.2024 09:22:12.000;0;45;0;39;45;42;44;47;37;46;48;41;0;0;0;41;38;36;35;0;
24.04.2024 09:22:12.100;0;45;0;40;45;42;44;47;37;46;48;41;0;0;0;40;38;36;35;0;
24.04.2024 09:22:12.200;0;45;0;39;45;43;44;47;37;47;48;41;0;0;0;41;38;36;35;0;
24.04.2024 09:22:12.300;0;45;0;40;46;43;44;47;37;47;48;41;0;0;0;41;38;37;35;0;
24.04.2024 09:22:12.400;0;45;0;39;46;43;44;47;37;47;48;41;0;0;0;41;39;37;35;0;
24.04.2024 09:22:12.500;0;45;0;39;46;43;44;47;37;46;48;41;0;0;0;41;39;38;35;0;
24.04.2024 09:22:12.600;0;45;0;39;45;43;44;47;37;47;48;41;0;0;0;41;38;38;35;0;
24.04.2024 09:22:12.700;0;45;0;39;45;43;44;47;38;47;48;41;0;0;0;41;38;38;35;0;
24.04.2024 09:22:12.800;0;45;0;40;45;42;44;47;38;46;48;41;0;0;0;41;39;38;35;0;
24.04.2024 09:22:12.900;0;45;0;39;45;42;44;47;37;46;48;40;0;0;0;41;39;38;35;0;
24.04.2024 09:22:13.000;0;45;0;39;45;42;44;46;37;46;47;40;0;0;0;39;37;36;35;0;
24.04.2024 09:22:13.100;0;44;0;38;45;42;44;46;37;46;47;40;0;0;0;39;37;36;35;0;
24.04.2024 09:22:13.200;0;45;0;38;45;42;44;46;37;46;47;40;0;0;0;39;37;36;35;0;
24.04.2024 09:22:13.300;0;44;0;38;45;42;44;46;37;46;47;40;0;0;0;39;37;36;34;0;
24.04.2024 09:22:13.400;0;44;0;39;45;42;44;46;37;46;47;40;0;0;0;39;37;36;34;0;
24.04.2024 09:22:13.500;0;45;0;39;45;42;44;46;36;46;47;40;0;0;0;39;37;36;34;0;
24.04.2024 09:22:13.600;0;44;0;38;45;42;44;46;36;46;47;41;0;0;0;39;37;36;34;0;
24.04.2024 09:22:13.700;0;44;0;38;45;42;44;46;36;46;47;41;0;0;0;39;37;36;34;0;
24.04.2024 09:22:13.800;0;44;0;38;45;43;44;46;36;46;47;40;0;0;0;40;37;36;34;0;
24.04.2024 09:22:13.900;0;45;0;38;45;42;44;46;36;46;47;41;0;0;0;40;37;37;34;0;
24.04.2024 09:22:14.000;0;45;0;39;45;42;44;46;36;46;47;41;0;0;0;40;38;37;33;0;
24.04.2024 09:22:14.100;0;45;0;39;45;43;44;47;37;46;48;41;0;0;0;41;38;38;33;0;
24.04.2024 09:22:14.200;0;45;0;39;45;43;44;47;37;46;48;41;0;0;0;40;39;38;33;0;
24.04.2024 09:22:14.300;0;45;0;39;45;43;44;47;37;46;48;40;0;0;0;40;39;37;33;0;
24.04.2024 09:22:14.400;0;45;0;39;45;43;44;47;37;46;48;41;0;0;0;41;38;37;33;0;
24.04.2024 09:22:14.500;0;45;0;38;44;43;44;47;36;46;47;41;0;0;0;41;38;37;35;0;
24.04.2024 09:22:14.600;0;45;0;38;45;43;43;46;36;46;47;40;0;0;0;41;39;37;35;0;
24.04.2024 09:22:14.700;0;45;0;39;45;43;44;47;37;46;47;40;0;0;0;41;39;38;35;0;
24.04.2024 09:22:14.800;0;45;0;38;44;43;43;46;37;46;47;40;0;0;0;41;39;38;35;0;
24.04.2024 09:22:14.900;0;45;0;39;44;42;43;46;37;46;47;40;0;0;0;41;39;38;35;0;
24.04.2024 09:22:15.000;0;45;0;38;44;42;44;46;37;45;47;40;0;0;0;41;38;37;35;0;
24.04.2024 09:22:15.100;0;45;0;37;43;41;44;46;36;46;47;40;0;0;0;41;38;37;34;0;
24.04.2024 09:22:15.200;0;46;0;38;44;41;44;46;36;46;47;40;0;0;0;41;38;37;34;0;
24.04.2024 09:22:15.300;0;46;0;39;44;41;44;47;36;46;47;41;0;0;0;41;38;37;34;0;
24.04.2024 09:22:15.400;0;45;0;39;44;40;43;47;36;46;47;40;0;0;0;41;37;37;34;0;
24.04.2024 09:22:15.500;0;45;0;39;44;40;43;47;36;46;47;40;0;0;0;40;37;37;34;0;
24.04.2024 09:22:15.600;0;46;0;39;44;40;44;47;36;46;47;41;0;0;0;41;38;37;34;0;
24.04.2024 09:22:15.700;0;46;0;39;44;41;44;47;36;46;47;40;0;0;0;42;38;38;34;0;
24.04.2024 09:22:15.800;0;46;0;39;44;41;44;47;36;46;47;40;0;0;0;42;38;38;33;0;
24.04.2024 09:22:15.900;0;46;0;38;44;41;44;47;36;46;47;40;0;0;0;41;38;37;33;0;
24.04.2024 09:22:16.000;0;46;0;39;44;41;44;47;36;46;47;40;0;0;0;41;38;37;33;0;
24.04.2024 09:22:16.100;0;46;0;39;44;41;44;47;36;46;47;40;0;0;0;41;38;37;33;0;
24.04.2024 09:22:16.200;0;45;0;38;44;41;44;47;36;46;47;39;0;0;0;41;38;37;33;0;
24.04.2024 09:22:16.300;0;46;0;38;44;41;44;46;36;46;47;40;0;0;0;41;38;37;33;0;
24.04.2024 09:22:16.400;0;46;0;39;44;41;44;47;36;46;47;40;0;0;0;41;38;37;33;0;
24.04.2024 09:22:16.500;0;46;0;38;44;41;44;46;36;45;47;40;0;0;0;40;38;37;33;0;
24.04.2024 09:22:16.600;0;45;0;38;44;41;43;46;36;45;46;40;0;0;0;40;37;37;33;0;
24.04.2024 09:22:16.700;0;45;0;37;44;41;43;46;36;46;47;40;0;0;0;40;37;37;33;0;
24.04.2024 09:22:16.800;0;45;0;37;43;41;43;46;36;45;46;39;0;0;0;40;37;37;33;0;
24.04.2024 09:22:16.900;0;45;0;37;43;40;43;46;36;45;46;39;0;0;0;39;37;36;33;0;
24.04.2024 09:22:17.000;0;45;0;37;43;40;43;46;36;45;46;39;0;0;0;40;36;36;33;0;
24.04.2024 09:22:17.100;0;45;0;38;43;40;44;46;36;45;46;39;0;0;0;40;36;36;33;0;
24.04.2024 09:22:17.200;0;45;0;38;43;40;44;46;36;45;46;40;0;0;0;40;37;36;33;0;
24.04.2024 09:22:17.300;0;46;0;38;43;40;44;47;36;45;47;40;0;0;0;40;37;36;33;0;
24.04.2024 09:22:17.400;0;46;0;38;43;41;44;46;36;46;47;40;0;0;0;40;37;36;32;0;
24.04.2024 09:22:17.500;0;46;0;38;43;41;44;46;36;45;47;39;0;0;0;40;37;36;32;0;
24.04.2024 09:22:17.600;0;45;0;38;43;40;43;46;36;45;46;40;0;0;0;40;37;36;32;0;
24.04.2024 09:22:17.700;0;45;0;38;43;40;43;46;36;45;46;40;0;0;0;40;37;36;32;0;
24.04.2024 09:22:17.800;0;45;0;38;43;40;43;46;36;45;46;40;0;0;0;40;37;36;32;0;
24.04.2024 09:22:17.900;0;45;0;38;43;41;43;46;36;45;47;40;0;0;0;40;37;36;32;0;
24.04.2024 09:22:18.000;0;45;0;38;43;41;44;47;36;45;47;39;0;0;0;41;37;36;32;0;
24.04.2024 09:22:18.100;0;45;0;38;43;40;44;46;36;46;46;39;0;0;0;41;37;36;32;0;
24.04.2024 09:22:18.200;0;45;0;38;43;41;44;46;36;45;47;39;0;0;0;40;37;36;32;0;
24.04.2024 09:22:18.300;0;46;0;38;43;41;44;46;36;45;46;40;0;0;0;40;37;36;32;0;
24.04.2024 09:22:18.400;0;46;0;38;43;41;43;46;36;45;46;39;0;0;0;41;37;36;32;0;
24.04.2024 09:22:18.500;0;46;0;38;43;41;43;46;36;45;47;39;0;0;0;41;37;36;32;0;
24.04.2024 09:22:18.600;0;45;0;38;43;41;43;46;36;45;46;39;0;0;0;40;37;36;32;0;
24.04.2024 09:22:18.700;0;45;0;38;43;41;43;46;36;45;46;39;0;0;0;40;36;36;32;0;
24.04.2024 09:22:18.800;0;45;0;38;43;41;43;46;36;45;46;39;0;0;0;40;36;36;32;0;
24.04.2024 09:22:18.900;0;45;0;39;43;41;43;46;36;45;47;39;0;0;0;40;36;36;32;0;
24.04.2024 09:22:19.000;0;45;0;39;43;41;43;46;36;45;47;39;0;0;0;40;37;36;32;0;
24.04.2024 09:22:19.100;0;45;0;39;43;41;43;46;36;45;47;39;0;0;0;40;37;36;32;0;
24.04.2024 09:22:19.200;0;45;0;39;43;41;44;46;36;45;47;39;0;0;0;40;37;36;32;0;
24.04.2024 09:22:19.300;0;46;0;39;44;42;43;47;36;46;47;40;0;0;0;41;37;36;32;0;
24.04.2024 09:22:19.400;0;46;0;40;44;43;44;47;36;46;47;40;0;0;0;42;38;36;32;0;
24.04.2024 09:22:19.500;0;47;0;40;44;43;44;47;37;46;48;40;0;0;0;42;38;38;32;0;
24.04.2024 09:22:19.600;0;46;0;40;44;42;44;47;37;46;48;40;0;0;0;42;39;38;32;0;
24.04.2024 09:22:19.700;0;46;0;39;44;42;45;48;38;47;48;41;0;0;0;42;39;39;32;0;
24.04.2024 09:22:19.800;0;46;0;40;44;42;44;47;38;46;48;41;0;0;0;42;39;39;34;0;
24.04.2024 09:22:19.900;0;46;0;40;44;42;44;47;37;46;48;41;0;0;0;41;39;38;34;0;
24.04.2024 09:22:20.000;0;46;0;39;44;42;44;47;37;46;48;41;0;0;0;41;39;38;34;0;
24.04.2024 09:22:20.100;0;46;0;40;44;42;44;47;36;46;48;41;0;0;0;41;39;38;34;0;
24.04.2024 09:22:20.200;0;46;0;39;44;41;44;47;36;46;47;40;0;0;0;41;39;38;34;0;
24.04.2024 09:22:20.300;0;46;0;39;44;42;44;47;37;46;48;41;0;0;0;41;39;38;35;0;
24.04.2024 09:22:20.400;0;46;0;39;44;42;44;47;37;46;47;41;0;0;0;41;39;38;35;0;
24.04.2024 09:22:20.500;0;46;0;39;44;42;44;47;37;46;48;40;0;0;0;41;39;39;35;0;
24.04.2024 09:22:20.600;0;47;0;39;45;42;45;47;37;46;48;40;0;0;0;42;39;39;35;0;
24.04.2024 09:22:20.700;0;47;0;40;44;42;45;48;37;46;48;41;0;0;0;42;39;38;35;0;
24.04.2024 09:22:20.800;0;47;0;39;45;41;45;48;37;47;48;41;0;0;0;42;39;38;35;0;
24.04.2024 09:22:20.900;0;47;0;39;45;42;45;47;37;47;48;41;0;0;0;42;39;38;35;0;
24.04.2024 09:22:21.000;0;47;0;39;45;41;45;47;37;46;48;41;0;0;0;42;39;38;35;0;
24.04.2024 09:22:21.100;0;47;0;39;44;42;45;47;37;46;48;41;0;0;0;42;39;38;35;0;
24.04.2024 09:22:21.200;0;46;0;39;44;42;44;47;37;46;48;40;0;0;0;42;39;38;35;0;
24.04.2024 09:22:21.300;0;46;0;40;44;41;44;47;37;46;47;40;0;0;0;41;39;38;35;0;
24.04.2024 09:22:21.400;0;46;0;40;44;42;44;46;37;46;47;40;0;0;0;41;38;38;35;0;
24.04.2024 09:22:21.500;0;46;0;40;44;42;44;47;37;46;47;40;0;0;0;40;38;37;35;0;
24.04.2024 09:22:21.600;0;46;0;40;44;43;44;47;37;46;47;40;0;0;0;41;38;37;35;0;
24.04.2024 09:22:21.700;0;46;0;40;44;43;44;47;37;46;47;41;0;0;0;41;38;37;35;0;
24.04.2024 09:22:21.800;0;46;0;39;44;42;44;47;37;46;47;41;0;0;0;41;38;37;35;0;
24.04.2024 09:22:21.900;0;46;0;39;44;43;44;47;37;46;47;41;0;0;0;41;38;37;35;0;
24.04.2024 09:22:22.000;0;46;0;39;44;43;44;47;37;46;47;41;0;0;0;41;39;37;35;0;
24.04.2024 09:22:22.100;0;46;0;40;44;42;43;46;37;46;47;41;0;0;0;41;39;37;35;0;
24.04.2024 09:22:22.200;0;46;0;39;44;42;44;46;37;46;47;40;0;0;0;41;38;37;35;0;
24.04.2024 09:22:22.300;0;46;0;39;44;42;43;46;37;46;47;40;0;0;0;41;38;37;35;0;
24.04.2024 09:22:22.400;0;46;0;39;44;42;43;46;37;46;47;41;0;0;0;40;38;37;35;0;
24.04.2024 09:22:22.500;0;46;0;39;44;42;44;46;37;46;48;41;0;0;0;40;38;37;35;0;
24.04.2024 09:22:22.600;0;46;0;40;44;42;43;46;37;46;47;40;0;0;0;41;38;38;35;0;
24.04.2024 09:22:22.700;0;46;0;39;44;43;43;46;37;46;47;41;0;0;0;40;38;38;35;0;
24.04.2024 09:22:22.800;0;46;0;40;44;42;44;46;37;46;47;41;0;0;0;41;38;37;35;0;
24.04.2024 09:22:22.900;0;45;0;39;44;41;43;46;37;46;47;41;0;0;0;41;38;37;35;0;
24.04.2024 09:22:23.000;0;45;0;39;44;42;43;46;37;46;47;41;0;0;0;41;39;38;35;0;
24.04.2024 09:22:23.100;0;45;0;39;43;42;43;45;37;46;46;40;0;0;0;40;39;38;35;0;
24.04.2024 09:22:23.200;0;45;0;39;43;41;43;45;36;45;46;40;0;0;0;40;38;37;35;0;
24.04.2024 09:22:23.300;0;44;0;38;43;40;43;45;36;45;46;39;0;0;0;40;38;37;35;0;
24.04.2024 09:22:23.400;0;44;0;39;44;41;44;46;35;46;46;40;0;0;0;40;38;37;35;0;
24.04.2024 09:22:23.500;0;45;0;40;44;42;44;47;35;46;47;41;0;0;0;40;38;37;35;0;
24.04.2024 09:22:23.600;0;44;0;38;43;41;43;46;36;45;46;40;0;0;0;40;37;37;35;0;
24.04.2024 09:22:23.700;0;45;0;38;43;40;43;46;36;45;46;40;0;0;0;40;37;36;35;0;
24.04.2024 09:22:23.800;0;44;0;38;44;41;43;46;36;46;46;40;0;0;0;37;37;36;35;0;
24.04.2024 09:22:23.900;0;44;0;37;43;40;43;45;36;45;46;40;0;0;0;37;37;36;35;0;
24.04.2024 09:22:24.000;0;44;0;37;43;40;42;45;35;45;46;40;0;0;0;39;37;36;35;0;
24.04.2024 09:22:24.100;0;43;0;37;42;40;41;45;35;45;45;39;0;0;0;39;37;36;33;0;
24.04.2024 09:22:24.200;0;44;0;38;42;39;41;44;34;44;45;39;0;0;0;38;37;36;33;0;
24.04.2024 09:22:24.300;0;43;0;38;42;39;41;44;34;44;45;39;0;0;0;38;37;35;33;0;
24.04.2024 09:22:24.400;0;43;0;38;42;39;41;45;34;44;45;39;0;0;0;38;37;35;33;0;
24.04.2024 09:22:24.500;0;43;0;38;42;39;41;45;34;44;45;39;0;0;0;38;37;35;33;0;
24.04.2024 09:22:24.600;0;42;0;38;42;39;42;44;34;44;44;38;0;0;0;38;37;35;33;0;
24.04.2024 09:22:24.700;0;44;0;37;42;40;42;45;34;44;45;38;0;0;0;38;37;35;33;0;
24.04.2024 09:22:24.800;0;45;0;38;43;41;43;46;34;45;46;39;0;0;0;39;38;35;33;0;
24.04.2024 09:22:24.900;0;44;0;39;43;40;43;46;36;45;46;40;0;0;0;39;38;37;33;0;
24.04.2024 09:22:25.000;0;43;0;39;42;40;42;45;36;44;46;39;0;0;0;39;37;37;33;0;
24.04.2024 09:22:25.100;0;43;0;36;41;39;41;44;34;44;45;37;0;0;0;39;37;37;33;0;
24.04.2024 09:22:25.200;0;42;0;36;41;39;40;44;34;44;45;38;0;0;0;39;37;37;33;0;
24.04.2024 09:22:25.300;0;42;0;37;41;40;41;44;34;43;45;38;0;0;0;36;34;35;33;0;
24.04.2024 09:22:25.400;0;42;0;37;42;40;42;44;34;44;45;39;0;0;0;36;34;35;33;0;
24.04.2024 09:22:25.500;0;43;0;37;43;40;42;45;34;44;46;39;0;0;0;36;34;35;33;0;
24.04.2024 09:22:25.600;0;43;0;37;43;40;42;45;34;44;46;39;0;0;0;36;34;35;33;0;
24.04.2024 09:22:25.700;0;43;0;37;43;40;42;45;34;44;46;39;0;0;0;36;34;35;33;0;
24.04.2024 09:22:25.800;0;44;0;38;43;41;42;46;35;45;47;40;0;0;0;37;34;33;32;0;
24.04.2024 09:22:25.900;0;44;0;39;43;42;43;46;35;45;47;40;0;0;0;38;34;34;32;0;
24.04.2024 09:22:26.000;0;44;0;38;44;42;43;46;36;45;47;41;0;0;0;39;36;34;32;0;
24.04.2024 09:22:26.100;0;45;0;39;44;42;43;46;36;46;47;41;0;0;0;39;36;34;32;0;
24.04.2024 09:22:26.200;0;45;0;39;44;42;43;46;36;46;47;40;0;0;0;40;37;35;32;0;
24.04.2024 09:22:26.300;0;45;0;38;44;41;43;46;36;46;47;40;0;0;0;40;37;35;32;0;
24.04.2024 09:22:26.400;0;45;0;39;44;41;44;47;37;46;47;40;0;0;0;42;38;35;32;0;
24.04.2024 09:22:26.500;0;46;0;39;44;40;44;48;37;46;48;40;0;0;0;42;38;37;33;0;
24.04.2024 09:22:26.600;0;46;0;39;44;41;44;48;37;47;48;41;0;0;0;42;39;37;33;0;
24.04.2024 09:22:26.700;0;46;0;40;44;42;45;48;37;47;48;41;0;0;0;42;39;38;33;0;
24.04.2024 09:22:26.800;0;46;0;39;44;42;44;48;37;47;48;41;0;0;0;42;39;38;33;0;
24.04.2024 09:22:26.900;0;46;0;40;44;42;45;48;37;47;48;41;0;0;0;43;40;38;35;0;
24.04.2024 09:22:27.000;0;46;0;39;44;42;45;48;37;47;48;42;0;0;0;42;40;38;35;0;
24.04.2024 09:22:27.100;0;46;0;39;45;41;45;48;37;47;48;42;0;0;0;43;39;39;35;0;
24.04.2024 09:22:27.200;0;46;0;39;45;41;45;48;37;47;48;42;0;0;0;43;39;39;35;0;
24.04.2024 09:22:27.300;0;46;0;39;45;41;45;47;37;47;48;41;0;0;0;42;39;38;35;0;
24.04.2024 09:22:27.400;0;46;0;38;44;41;44;47;37;46;47;42;0;0;0;42;39;38;35;0;
24.04.2024 09:22:27.500;0;46;0;38;45;41;44;47;37;46;47;42;0;0;0;43;39;38;35;0;
24.04.2024 09:22:27.600;0;45;0;38;44;42;44;47;37;46;47;41;0;0;0;42;39;38;35;0;
24.04.2024 09:22:27.700;0;44;0;38;44;41;43;46;36;46;47;41;0;0;0;42;39;38;36;0;
24.04.2024 09:22:27.800;0;44;0;38;44;42;43;46;36;46;47;41;0;0;0;42;39;38;36;0;
24.04.2024 09:22:27.900;0;45;0;37;44;41;43;46;36;46;47;41;0;0;0;42;39;38;36;0;
24.04.2024 09:22:28.000;0;44;0;38;44;42;43;47;36;46;47;41;0;0;0;42;39;38;36;0;
24.04.2024 09:22:28.100;0;45;0;38;45;42;44;47;37;47;48;41;0;0;0;42;40;38;36;0;
24.04.2024 09:22:28.200;0;46;0;38;45;42;44;47;37;47;48;42;0;0;0;42;39;38;36;0;
24.04.2024 09:22:28.300;0;46;0;38;45;41;44;47;37;47;48;42;0;0;0;42;39;38;36;0;
24.04.2024 09:22:28.400;0;46;0;38;45;42;43;47;37;47;48;42;0;0;0;42;39;38;36;0;
24.04.2024 09:22:28.500;0;46;0;38;45;42;43;47;37;46;47;42;0;0;0;42;39;38;36;0;
24.04.2024 09:22:28.600;0;46;0;38;45;42;43;47;37;46;48;42;0;0;0;42;39;38;36;0;
24.04.2024 09:22:28.700;0;46;0;38;45;41;44;47;37;47;48;42;0;0;0;42;39;38;36;0;
24.04.2024 09:22:28.800;0;45;0;38;44;42;44;47;37;46;47;41;0;0;0;43;39;38;36;0;
24.04.2024 09:22:28.900;0;45;0;38;44;41;43;47;37;46;47;41;0;0;0;43;40;38;36;0;
24.04.2024 09:22:29.000;0;46;0;38;45;42;43;47;37;47;47;42;0;0;0;43;40;38;36;0;
24.04.2024 09:22:29.100;0;45;0;38;44;41;43;46;37;46;47;41;0;0;0;42;40;38;36;0;
24.04.2024 09:22:29.200;0;45;0;38;45;41;43;46;36;46;47;41;0;0;0;42;40;38;36;0;
24.04.2024 09:22:29.300;0;45;0;38;44;41;43;46;36;46;47;41;0;0;0;42;39;38;36;0;
24.04.2024 09:22:29.400;0;44;0;38;44;41;43;46;36;46;47;41;0;0;0;42;39;38;36;0;
24.04.2024 09:22:29.500;0;45;0;38;45;41;43;46;36;46;47;41;0;0;0;43;39;38;36;0;
24.04.2024 09:22:29.600;0;45;0;38;44;41;43;46;36;46;47;41;0;0;0;43;40;38;36;0;
24.04.2024 09:22:29.700;0;44;0;38;44;41;43;46;36;46;47;40;0;0;0;43;39;38;36;0;
24.04.2024 09:22:29.800;0;45;0;37;44;41;43;46;36;46;47;41;0;0;0;42;40;38;36;0;
24.04.2024 09:22:29.900;0;45;0;37;44;41;43;46;36;46;47;41;0;0;0;42;39;38;36;0;
24.04.2024 09:22:30.000;0;44;0;37;44;41;43;46;36;46;47;41;0;0;0;42;40;38;36;0;
24.04.2024 09:22:30.100;0;44;0;37;44;41;43;46;36;46;46;40;0;0;0;42;40;38;36;0;
24.04.2024 09:22:30.200;0;44;0;37;44;41;43;46;35;46;46;40;0;0;0;42;40;38;36;0;
24.04.2024 09:22:30.300;0;44;0;37;44;41;43;46;35;46;47;41;0;0;0;41;38;38;36;0;
24.04.2024 09:22:30.400;0;45;0;37;44;41;43;46;36;46;47;40;0;0;0;42;38;37;36;0;
24.04.2024 09:22:30.500;0;45;0;37;44;41;43;46;36;46;46;41;0;0;0;41;38;37;36;0;
24.04.2024 09:22:30.600;0;45;0;37;44;41;43;46;35;46;47;41;0;0;0;41;38;37;35;0;
24.04.2024 09:22:30.700;0;45;0;37;44;41;43;46;35;46;47;40;0;0;0;41;38;37;35;0;
